"url","year_make_model","source-logo src","odomoter","location","extra-long","url2","dealerName","title-status"
"https://www.cars.com/vehicledetail/637ee56f-6e70-4bb1-911a-bc0ab799304f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Chevrolet Camaro SS","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","3,859 mi.","Volo, IL","ed in 1960, making us the oldest classic car dealership in America. Sp","https://www.cars.com/vehicledetail/637ee56f-6e70-4bb1-911a-bc0ab799304f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Volo Museum Auto Sales","Branded Title"
"https://www.cars.com/vehicledetail/b3b221e4-1031-46f9-adf1-e4612ac52fa5/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1965 Chevrolet Corvair","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","93,196 mi.","Grand Rapids, MI","ar in 1960 by Motor Trend. Shortly thereafter Ralph Nader said it was","https://www.cars.com/vehicledetail/b3b221e4-1031-46f9-adf1-e4612ac52fa5/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery",""
"https://www.cars.com/vehicledetail/23e06617-0425-420d-b6b0-f2754350dbf5/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1958 Chevrolet Pickup Truck","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Eugene, OR","","","Armani Automotive Group","Branded Title"
"https://www.cars.com/vehicledetail/b47634b4-d8ee-4e1a-8ec8-749e2a5d22a2/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1956 Ford Thunderbird","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Wichita, KS","","","Eddy's Toyota Of Wichita",""
"https://www.cars.com/vehicledetail/156199f9-7087-466d-ba3c-2104e5cb6be0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Rolls-Royce Silver Shadow","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Long Island City, NY","lver Shadow Mulliner Park Ward Convertible is one of just 505 produced","https://www.cars.com/vehicledetail/156199f9-7087-466d-ba3c-2104e5cb6be0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gullwing Motor Cars, Inc.","Branded Title"
"https://www.cars.com/vehicledetail/8fa25fef-765f-4e54-b65d-db75607ff53f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1967 Chevrolet Malibu","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","23,652 mi.","Clarence, IA","","","Kinion Auto Sales",""
"https://www.cars.com/vehicledetail/74f23af2-0cd5-4907-a2b7-81bc59c3aba9/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1966 Lincoln Continental 4DR","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,035 mi.","Baton Rouge, LA","rs and murdered in and out! black on black with black rims and brand n","https://www.cars.com/vehicledetail/74f23af2-0cd5-4907-a2b7-81bc59c3aba9/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Br Autoplex 1",""
"https://www.cars.com/vehicledetail/6e3fc4a3-7c88-4e5a-a1e1-4a8cf1bafc02/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1966 Ford Mustang","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","26,701 mi.","Addison, IL","od 4 wheel disc brakes Power steering Nice exhaust sound Upgraded whee","https://www.cars.com/vehicledetail/6e3fc4a3-7c88-4e5a-a1e1-4a8cf1bafc02/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Mgm Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/0753ca86-8e06-49b5-a8a5-ab15dac16374/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1966 Lincoln Continental","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","62,545 mi.","O Fallon, IL","ertible, finished in a blue exterior paired with a blue leather interi","https://www.cars.com/vehicledetail/0753ca86-8e06-49b5-a8a5-ab15dac16374/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars",""
"https://www.cars.com/vehicledetail/6cc16a25-9dcf-4d6d-87a7-7a58138c8feb/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1963 Chevrolet Nova","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","29,999 mi.","O Fallon, IL","iconic vehicle is a testament to the timeless design and engineering","https://www.cars.com/vehicledetail/6cc16a25-9dcf-4d6d-87a7-7a58138c8feb/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars",""
"https://www.cars.com/vehicledetail/94f87bf0-f726-465d-9dbe-7d1bc333401a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1955 Chevrolet 3100","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","35,557 mi.","Fort Lauderdale, FL","RWD Green Exterior Beige Interior Custom Commercial Livery Wood Floor","https://www.cars.com/vehicledetail/94f87bf0-f726-465d-9dbe-7d1bc333401a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Exotic Car Trader",""
"https://www.cars.com/vehicledetail/373b04f0-7f3a-4fa2-b24b-26c1088f765b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 GMC Pickup Truck","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","79 mi.","Fort Lauderdale, FL","llic Exterior Saddle Vinyl Interior Custom Cab Package Aftermarket Pol","https://www.cars.com/vehicledetail/373b04f0-7f3a-4fa2-b24b-26c1088f765b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Exotic Car Trader","Branded Title"
"https://www.cars.com/vehicledetail/a41a0523-4580-4346-929e-2990edced719/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Chevrolet Chevelle","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","16,125 mi.","Bradenton, FL","4 represents a pivotal piece of American muscle car history and embodi","https://www.cars.com/vehicledetail/a41a0523-4580-4346-929e-2990edced719/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Skyway Classics","Branded Title"
"https://www.cars.com/vehicledetail/e74904a5-8d23-4409-a3d6-a640998adb74/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Chevrolet Corvette","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","98,490 mi.","Bellevue, WA","","https://www.cars.com/vehicledetail/e74904a5-8d23-4409-a3d6-a640998adb74/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Landmark Motors","Branded Title"
"https://www.cars.com/vehicledetail/17faa7a7-1787-4154-93bf-e8f068d7162d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1968 Chevrolet Chevelle","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Largo, FL","ower Steering, Power Wilwood Disc Brakes, New Fuel Tank, Headers with","https://www.cars.com/vehicledetail/17faa7a7-1787-4154-93bf-e8f068d7162d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Supersport Classics","Branded Title"
"https://www.cars.com/vehicledetail/5fe69c86-7d53-480a-81bc-c45208ab6247/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1968 Ford Mustang GT","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,215 mi.","Costa Mesa, CA","vehicle that seamlessly blends the iconic design of the past with the","https://www.cars.com/vehicledetail/5fe69c86-7d53-480a-81bc-c45208ab6247/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Private Collection Motors",""
"https://www.cars.com/vehicledetail/dbced985-6a37-4de8-97e9-3bee89273924/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1967 Chevrolet Chevelle","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Largo, FL","nk, Full Stainless Dual Exhaust, Black Bench Seat Interior, Chrome Cra","https://www.cars.com/vehicledetail/dbced985-6a37-4de8-97e9-3bee89273924/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Supersport Classics","Branded Title"
"https://www.cars.com/vehicledetail/23be2804-50dd-4b94-bb33-23870c475d94/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1967 Chevrolet Camaro","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,152 mi.","O Fallon, IL","style, in a striking Cinnamon Ruby Pearl red exterior. This iconic veh","https://www.cars.com/vehicledetail/23be2804-50dd-4b94-bb33-23870c475d94/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/7392b0b9-97b0-4b72-984e-86f9b4f418d1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1966 Ford Mustang","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","6,277 mi.","Sioux Falls, SD","nterior. Powered by the dependable 200ci Inline-6 with automatic trans","https://www.cars.com/vehicledetail/7392b0b9-97b0-4b72-984e-86f9b4f418d1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Frankman Motor Company, Inc.","Branded Title"
"https://www.cars.com/vehicledetail/4ce1125f-ec8c-46ce-9e2a-c7b466b60add/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1966 Chevrolet Corvette","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","660 mi.","Grand Rapids, MI","46168   This 1966 Chevrolet Corvette is covered by the Gallery Guaran","https://www.cars.com/vehicledetail/4ce1125f-ec8c-46ce-9e2a-c7b466b60add/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery",""
"https://www.cars.com/vehicledetail/10c61c4a-2be0-4cc5-b606-6d641bc11dd6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1965 Ford Mustang","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","24,903 mi.","O Fallon, IL","spirit of American automotive innovation: the 1965 Ford Mustang Conve","https://www.cars.com/vehicledetail/10c61c4a-2be0-4cc5-b606-6d641bc11dd6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/655e65cf-a711-43bc-9957-02f08b1c1f4d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1963 Cadillac DeVille","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","15,826 mi.","Fort Lauderdale, FL","ver Exterior Black Leather Interior Aftermarket Front Floorboards Afte","https://www.cars.com/vehicledetail/655e65cf-a711-43bc-9957-02f08b1c1f4d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Exotic Car Trader","Branded Title"
"https://www.cars.com/vehicledetail/7a7f51fd-ecf3-431e-bdbe-67d2354dc003/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1963 Porsche 356 B","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","8,983 mi.","St. Louis, MO","e finished in Black over Tan new interior.  This 356B was delivered by","https://www.cars.com/vehicledetail/7a7f51fd-ecf3-431e-bdbe-67d2354dc003/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Porsche St. Louis","Branded Title"
"https://www.cars.com/vehicledetail/fe5441b5-f91f-45ab-8734-4ae3d3436421/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1959 Edsel Villager","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","12,191 mi.","Bradenton, FL","hapter in automotive history, distinguished by its bold styling and in","https://www.cars.com/vehicledetail/fe5441b5-f91f-45ab-8734-4ae3d3436421/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Skyway Classics","Branded Title"
"https://www.cars.com/vehicledetail/3ab21db0-aaf1-44a4-bc11-ed4a171962c0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1957 Chevrolet Bel Air","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","","Addison, IL","booster/proportion valves Power Steering Vintage Air conditioning Chro","https://www.cars.com/vehicledetail/3ab21db0-aaf1-44a4-bc11-ed4a171962c0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Mgm Classic Cars",""
"https://www.cars.com/vehicledetail/245432bc-d324-469e-b0bc-6a47086603f0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1956 Ford Thunderbird","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","32,634 mi.","Grand Rapids, MI","46168   GR Auto Gallery of Indy is pleased to offer this gorgeous 195","https://www.cars.com/vehicledetail/245432bc-d324-469e-b0bc-6a47086603f0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery",""
"https://www.cars.com/vehicledetail/89cecbbf-a930-48d9-b268-af9bc33ab82f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Volkswagen Beetle (Pre-1980)","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,833 mi.","Fort Lauderdale, FL","Carburetor 4-Speed Manual RWD Light Blue Exterior Black Vinyl Interio","https://www.cars.com/vehicledetail/89cecbbf-a930-48d9-b268-af9bc33ab82f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Exotic Car Trader","Branded Title"
"https://www.cars.com/vehicledetail/74b1a1e6-164d-4c29-9f1e-63aaaf109016/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Chevrolet Nova","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","520 mi.","Cockeysville, MD","","","Purmotive","Branded Title"
"https://www.cars.com/vehicledetail/dd9180c6-1680-4a5a-b8b6-1bcaf79bfbce/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Ford Mustang","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,222 mi.","Las Vegas, NV","EED MANUAL, AND MORE!OVERVIEW The 1970 Ford Mustang Boss 429 Fastback","https://www.cars.com/vehicledetail/dd9180c6-1680-4a5a-b8b6-1bcaf79bfbce/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Vegas Auto Gallery","Branded Title"
"https://www.cars.com/vehicledetail/4db63dfe-db2d-4d3c-a1f8-1fe2168b487f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Plymouth Superbird","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","57,833 mi.","Volo, IL","ed in 1960, making us the oldest classic car dealership in America. Sp","https://www.cars.com/vehicledetail/4db63dfe-db2d-4d3c-a1f8-1fe2168b487f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Volo Museum Auto Sales","Branded Title"
"https://www.cars.com/vehicledetail/83ff2f16-77f8-467d-b791-6f57561d789e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Rolls-Royce Silver Shadow","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","65,279 mi.","Bellevue, WA","ebodyâ you drove a Rolls Royce Silver Shadow. The car of choice for en","https://www.cars.com/vehicledetail/83ff2f16-77f8-467d-b791-6f57561d789e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Park Place Ltd",""
"https://www.cars.com/vehicledetail/a81b8ef3-e786-452a-be51-1608be2fa3cf/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Chevrolet Chevelle","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,712 mi.","O Fallon, IL","elle. The 1969 Chevrolet Chevelle stands as a defining model within on","https://www.cars.com/vehicledetail/a81b8ef3-e786-452a-be51-1608be2fa3cf/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/bc82d2c5-97c3-4869-a227-ab85bc929b4e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1965 Ford Mustang","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","44 mi.","O Fallon, IL","finished in white with a black interior, carries a purposeful and perf","https://www.cars.com/vehicledetail/bc82d2c5-97c3-4869-a227-ab85bc929b4e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/4f314d41-0d61-4f88-ac19-318db6d2890f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1963 Chevrolet C10/K10","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","18,032 mi.","Grand Rapids, MI","rolet C10 Pickup. The truck just drips cool. Dressed in gorgeous Tuxed","https://www.cars.com/vehicledetail/4f314d41-0d61-4f88-ac19-318db6d2890f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery","Branded Title"
"https://www.cars.com/vehicledetail/f3a8d1f4-19ae-4f3e-af5c-16d661393196/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1956 Ford Thunderbird","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","104,964 mi.","Fort Lauderdale, FL","ta Red Exterior White/Red Vinyl Interior White Convertible Soft Top Ha","https://www.cars.com/vehicledetail/f3a8d1f4-19ae-4f3e-af5c-16d661393196/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Exotic Car Trader","Branded Title"
"https://www.cars.com/vehicledetail/d2a8d8fe-0238-431e-bbe6-ef6d3f31f28a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1955 Oldsmobile 88 Super","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","51,065 mi.","O Fallon, IL","era of automotive design, the 1955 Oldsmobile 88 Super. This iconic ve","https://www.cars.com/vehicledetail/d2a8d8fe-0238-431e-bbe6-ef6d3f31f28a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars","Branded Title"
"https://www.cars.com/vehicledetail/34a6bba1-5c73-4383-8370-cb6653223870/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1952 Chevrolet 3100","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","23 mi.","Clarence, IA","","","Kinion Auto Sales","Branded Title"
"https://www.cars.com/vehicledetail/834e0bef-98fe-45b8-9f25-8466670593a8/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1941 Lincoln Continental Restomod Coupe","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,498 mi.","Boca Raton, FL","end of classic elegance and modern performance. Finished in a striking","https://www.cars.com/vehicledetail/834e0bef-98fe-45b8-9f25-8466670593a8/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Auto Sport Classics Exotic Highline","Branded Title"
"https://www.cars.com/vehicledetail/869f26ef-5dbc-4be0-896e-62f33d240d37/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1940 Chevrolet Master Deluxe","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","30,512 mi.","Grand Rapids, MI","8390   GR Auto Gallery is pleased to present this 1940 Chevrolet Maste","https://www.cars.com/vehicledetail/869f26ef-5dbc-4be0-896e-62f33d240d37/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery","Branded Title"
"https://www.cars.com/vehicledetail/28ecad60-c596-4710-8ddc-93a919b2c846/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Pontiac GTO Factory Air Ground Up Restoration","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","1,111 mi.","Carrollton, TX","estorationFeatures:Ground Up restorationCalifornia CarPHS Documentatio","https://www.cars.com/vehicledetail/28ecad60-c596-4710-8ddc-93a919b2c846/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Earth Motorcars / Lotus Of Dallas","Branded Title"
"https://www.cars.com/vehicledetail/cd79bea4-2b41-4be3-825d-e5dbc7b3ad49/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Dodge Challenger T/A","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","3,145 mi.","Carrollton, TX","go over Black Bucket Seat Interior. Built by the famed GRAVEYARD CARS","https://www.cars.com/vehicledetail/cd79bea4-2b41-4be3-825d-e5dbc7b3ad49/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Earth Motorcars / Lotus Of Dallas","Branded Title"
"https://www.cars.com/vehicledetail/adce85ab-46a6-4e42-b5e4-63f9e8238625/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1970 Dodge Charger","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","39,815 mi.","O Fallon, IL","finished in the factory Mopar Sublime Green with a black vinyl top ext","https://www.cars.com/vehicledetail/adce85ab-46a6-4e42-b5e4-63f9e8238625/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gateway Classic Cars",""
"https://www.cars.com/vehicledetail/2b1b0b60-fcc7-4390-96a3-fb71d0c5c200/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Chevrolet Camaro","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","48,911 mi.","Grand Rapids, MI","ed in a bold Maroon and Silver two-tone that showcases both its classi","https://www.cars.com/vehicledetail/2b1b0b60-fcc7-4390-96a3-fb71d0c5c200/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery","Branded Title"
"https://www.cars.com/vehicledetail/3dbd7524-46f6-4af2-b0eb-c244af5b6670/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","1969 Chevrolet Corvette","https://static.autotempest.com/prod/build/main/img/source-logos/cm-logo.70c5d1e4.png","91,576 mi.","Grand Rapids, MI","deration. Finished in a vibrant blue with chrome bumpers, whitewall ti","https://www.cars.com/vehicledetail/3dbd7524-46f6-4af2-b0eb-c244af5b6670/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE","Gr Auto Gallery","Branded Title"
